year,state,county,county_code,state_code,units_of_measure,Air.Quality.Index,AQI,pollutant,arithmetic_mean
1981,California,Santa Barbara,83,6,Parts per billion,Good,51,NO2,32.85625454545455
1981,California,Santa Barbara,83,6,Parts per million,Good,61,Ozone,0.025425
1981,California,Santa Barbara,83,6,Parts per billion,Good,51,SO2,0.7827333333333333
1981,California,Santa Clara,85,6,Parts per million,Good,51,CO,1.47815
1981,California,Santa Clara,85,6,Parts per million,Good,59,Ozone,0.01881
1981,California,Santa Cruz,87,6,Parts per billion,Good,51,NO2,27.9104
1981,California,Santa Cruz,87,6,Parts per million,Good,60,Ozone,0.0223875
1981,California,Shasta,89,6,Parts per million,Good,64,Ozone,0.031725
1981,California,Siskiyou,93,6,Parts per million,Good,61,Ozone,0.02386666666666666
1981,California,Solano,95,6,Parts per million,Good,51,CO,1.126
1981,California,Solano,95,6,Parts per billion,Good,51,NO2,33.022225
1981,California,Solano,95,6,Parts per million,Good,59,Ozone,0.0181
1981,California,Solano,95,6,Parts per billion,Good,51,SO2,0.3671625
1981,California,Sonoma,97,6,Parts per million,Good,51,CO,1.12194
1981,California,Sonoma,97,6,Parts per billion,Good,51,NO2,31.33576
1981,California,Sonoma,97,6,Parts per million,Good,60,Ozone,0.02141111111111111
1981,California,Stanislaus,99,6,Parts per million,Good,51,CO,1.0577333333333334
1981,California,Stanislaus,99,6,Parts per billion,Good,51,NO2,45.692433333333334
1981,California,Stanislaus,99,6,Parts per million,Good,60,Ozone,0.02246666666666666
1981,California,Stanislaus,99,6,Parts per billion,Good,51,SO2,0.692325
1981,California,Sutter,101,6,Parts per million,Good,58,Ozone,0.0174
1981,California,Tulare,107,6,Parts per million,Good,51,CO,0.711525
1981,California,Tulare,107,6,Parts per billion,Good,51,NO2,42.9068
1981,California,Tulare,107,6,Parts per million,Good,63,Ozone,0.02895
1981,California,Tulare,107,6,Parts per billion,Good,51,SO2,0.79165
1981,California,Tuolumne,109,6,Parts per million,Good,51,CO,4.413825
1981,California,Ventura,111,6,Parts per billion,Good,51,NO2,50.61906666666667
1981,California,Ventura,111,6,Parts per million,Good,64,Ozone,0.03076470588235294
1981,California,Yolo,113,6,Parts per million,Good,51,CO,0.623875
1981,California,Yolo,113,6,Parts per million,Good,62,Ozone,0.02555
1982,California,Alameda,1,6,Parts per million,Good,51,CO,0.9824
1982,California,Alameda,1,6,Parts per billion,Good,51,NO2,37.4583
1982,California,Alameda,1,6,Parts per million,Good,58,Ozone,0.01575882352941176
1982,California,Butte,7,6,Parts per million,Good,51,CO,0.9136375
1982,California,Butte,7,6,Parts per billion,Good,51,NO2,32.07485
1982,California,Butte,7,6,Parts per million,Good,60,Ozone,0.020675
1982,California,Colusa,11,6,Parts per million,Good,61,Ozone,0.02513333333333333
1982,California,Contra Costa,13,6,Parts per million,Good,51,CO,0.78679375
1982,California,Contra Costa,13,6,Parts per billion,Good,51,NO2,33.962015
1982,California,Contra Costa,13,6,Parts per million,Good,59,Ozone,0.01991875
1982,California,Contra Costa,13,6,Parts per billion,Good,51,SO2,0.488471875
1982,California,El Dorado,17,6,Parts per million,Good,51,CO,2.274966666666667
1982,California,El Dorado,17,6,Parts per billion,Good,51,NO2,30.550533333333338
1982,California,El Dorado,17,6,Parts per million,Good,65,Ozone,0.03285
1982,California,Fresno,19,6,Parts per million,Good,51,CO,1.099445
1982,California,Fresno,19,6,Parts per billion,Good,51,NO2,37.95316363636364
1982,California,Fresno,19,6,Parts per million,Good,64,Ozone,0.03073214285714285
1982,California,Fresno,19,6,Parts per billion,Good,51,SO2,3.573
1982,California,Glenn,21,6,Parts per million,Good,61,Ozone,0.0249
1982,California,Imperial,25,6,Parts per million,Good,63,Ozone,0.027975
1982,California,Kern,29,6,Parts per million,Good,51,CO,1.043075
1982,California,Kern,29,6,Parts per billion,Good,51,NO2,50.88095
1982,California,Kern,29,6,Parts per million,Good,62,Ozone,0.0266
1982,California,Kern,29,6,Parts per billion,Good,51,SO2,8.7870875
1982,California,Kings,31,6,Parts per million,Good,64,Ozone,0.030675
1982,California,Lake,33,6,Parts per million,Good,62,Ozone,0.0259
1982,California,Los Angeles,37,6,Parts per million,Good,51,CO,2.1477526315789475
1982,California,Los Angeles,37,6,Parts per billion,Good,85,NO2,85.38481034482759
1982,California,Los Angeles,37,6,Parts per million,Good,62,Ozone,0.0257859375
1982,California,Los Angeles,37,6,Parts per billion,Good,51,SO2,5.758945098039216
1982,California,Marin,41,6,Parts per million,Good,51,CO,1.137475
1982,California,Marin,41,6,Parts per billion,Good,51,NO2,38.649025
1982,California,Marin,41,6,Parts per million,Good,56,Ozone,0.01065
1982,California,Mendocino,45,6,Parts per million,Good,58,Ozone,0.017025
1982,California,Merced,47,6,Parts per million,Good,51,CO,0.7491
1982,California,Merced,47,6,Parts per billion,Good,51,NO2,40.3175
1982,California,Merced,47,6,Parts per million,Good,60,Ozone,0.0221
1982,California,Mono,51,6,Parts per million,Good,51,CO,0.730225
1982,California,Mono,51,6,Parts per million,Good,65,Ozone,0.03453333333333333
1982,California,Monterey,53,6,Parts per million,Good,51,CO,1.056025
1982,California,Monterey,53,6,Parts per billion,Good,51,NO2,23.427025
1982,California,Monterey,53,6,Parts per million,Good,61,Ozone,0.02292727272727272
1982,California,Monterey,53,6,Parts per billion,Good,51,SO2,0.55045
1982,California,Napa,55,6,Parts per million,Good,51,CO,1.178675
1982,California,Napa,55,6,Parts per billion,Good,51,NO2,32.614775
1982,California,Napa,55,6,Parts per million,Good,58,Ozone,0.0161
1982,California,Orange,59,6,Parts per million,Good,51,CO,1.4684125
1982,California,Orange,59,6,Parts per billion,Good,71,NO2,72.04733333333334
1982,California,Orange,59,6,Parts per million,Good,60,Ozone,0.02095
1982,California,Orange,59,6,Parts per billion,Good,51,SO2,4.6775
1982,California,Placer,61,6,Parts per million,Good,51,CO,2.6162
1982,California,Placer,61,6,Parts per million,Good,65,Ozone,0.03424285714285714
1982,California,Riverside,65,6,Parts per million,Good,51,CO,1.2534
1982,California,Riverside,65,6,Parts per billion,Good,53,NO2,54.81509166666667
1982,California,Riverside,65,6,Parts per million,Good,65,Ozone,0.0349
1982,California,Riverside,65,6,Parts per billion,Good,51,SO2,1.1359363636363635
1982,California,Sacramento,67,6,Parts per million,Good,51,CO,0.7246227272727273
1982,California,Sacramento,67,6,Parts per billion,Good,51,NO2,29.302225
1982,California,Sacramento,67,6,Parts per million,Good,60,Ozone,0.02196538461538461
1982,California,Sacramento,67,6,Parts per billion,Good,51,SO2,0.4352
1982,California,San Benito,69,6,Parts per billion,Good,51,NO2,18.205875
1982,California,San Benito,69,6,Parts per million,Good,63,Ozone,0.028175
1982,California,San Bernardino,71,6,Parts per million,Good,51,CO,0.71125
1982,California,San Bernardino,71,6,Parts per billion,Good,51,NO2,52.93126363636364
1982,California,San Bernardino,71,6,Parts per million,Good,66,Ozone,0.03617714285714286
1982,California,San Bernardino,71,6,Parts per billion,Good,51,SO2,3.001664285714286
1982,California,San Diego,73,6,Parts per million,Good,51,CO,1.1548714285714283
1982,California,San Diego,73,6,Parts per billion,Good,51,NO2,44.52357407407408
1982,California,San Diego,73,6,Parts per million,Good,65,Ozone,0.03266
1982,California,San Diego,73,6,Parts per billion,Good,51,SO2,3.754495238095238
1982,California,San Francisco,75,6,Parts per million,Good,51,CO,1.7689875
1982,California,San Francisco,75,6,Parts per billion,Good,51,NO2,46.01195
1982,California,San Francisco,75,6,Parts per million,Good,56,Ozone,0.012275
1982,California,San Francisco,75,6,Parts per billion,Good,51,SO2,0.94375
1982,California,San Joaquin,77,6,Parts per million,Good,51,CO,0.743025
1982,California,San Joaquin,77,6,Parts per billion,Good,51,NO2,40.3327
1982,California,San Joaquin,77,6,Parts per million,Good,61,Ozone,0.02268333333333333
1982,California,San Joaquin,77,6,Parts per billion,Good,51,SO2,1.168175
1982,California,San Luis Obispo,79,6,Parts per million,Good,51,CO,0.443525
1982,California,San Luis Obispo,79,6,Parts per billion,Good,51,NO2,21.579894117647054
1982,California,San Luis Obispo,79,6,Parts per million,Good,61,Ozone,0.02444761904761904
1982,California,San Luis Obispo,79,6,Parts per billion,Good,51,SO2,0.9286826086956522
1982,California,San Mateo,81,6,Parts per million,Good,51,CO,1.2792
1982,California,San Mateo,81,6,Parts per billion,Good,51,NO2,23.41955
1982,California,San Mateo,81,6,Parts per million,Good,57,Ozone,0.0136
1982,California,Santa Barbara,83,6,Parts per million,Good,51,CO,1.2096142857142858
1982,California,Santa Barbara,83,6,Parts per billion,Good,51,NO2,31.158075
1982,California,Santa Barbara,83,6,Parts per million,Good,61,Ozone,0.02368461538461538
1982,California,Santa Barbara,83,6,Parts per billion,Good,51,SO2,0.4073703703703704
1982,California,Santa Clara,85,6,Parts per million,Good,51,CO,1.3762916666666667
1982,California,Santa Clara,85,6,Parts per million,Good,59,Ozone,0.01785882352941176
1982,California,Santa Cruz,87,6,Parts per million,Good,61,Ozone,0.0244
1982,California,Shasta,89,6,Parts per million,Good,63,Ozone,0.029675
1982,California,Siskiyou,93,6,Parts per million,Good,60,Ozone,0.022425
1982,California,Solano,95,6,Parts per million,Good,51,CO,1.35325
1982,California,Solano,95,6,Parts per billion,Good,51,NO2,34.82395
1982,California,Solano,95,6,Parts per million,Good,58,Ozone,0.01589090909090909
1982,California,Solano,95,6,Parts per billion,Good,51,SO2,0.2243375
1982,California,Sonoma,97,6,Parts per million,Good,51,CO,1.036225
1982,California,Sonoma,97,6,Parts per billion,Good,51,NO2,30.13755
1982,California,Sonoma,97,6,Parts per million,Good,59,Ozone,0.01941428571428571
1982,California,Stanislaus,99,6,Parts per million,Good,51,CO,0.6369
1982,California,Stanislaus,99,6,Parts per billion,Good,51,NO2,43.1374
1982,California,Stanislaus,99,6,Parts per million,Good,61,Ozone,0.02436666666666666
1982,California,Stanislaus,99,6,Parts per billion,Good,51,SO2,1.059425
1982,California,Sutter,101,6,Parts per million,Good,61,Ozone,0.02355
1982,California,Tulare,107,6,Parts per million,Good,51,CO,0.619575
1982,California,Tulare,107,6,Parts per billion,Good,51,NO2,40.83815
1982,California,Tulare,107,6,Parts per million,Good,68,Ozone,0.04111111111111111
1982,California,Tulare,107,6,Parts per billion,Good,51,SO2,0.30145
1982,California,Ventura,111,6,Parts per million,Good,51,CO,0.9134
1982,California,Ventura,111,6,Parts per billion,Good,51,NO2,41.20809
1982,California,Ventura,111,6,Parts per million,Good,65,Ozone,0.03406666666666667
1982,California,Ventura,111,6,Parts per billion,Good,51,SO2,2.463366666666667
1982,California,Yolo,113,6,Parts per million,Good,51,CO,0.398075
1982,California,Yolo,113,6,Parts per million,Good,60,Ozone,0.021475
1983,California,Alameda,1,6,Parts per million,Good,51,CO,1.0636083333333333
1983,California,Alameda,1,6,Parts per billion,Good,51,NO2,37.4152625
1983,California,Alameda,1,6,Parts per million,Good,58,Ozone,0.01675294117647059
1983,California,Butte,7,6,Parts per million,Good,51,CO,0.84605
1983,California,Butte,7,6,Parts per billion,Good,51,NO2,28.187975
1983,California,Butte,7,6,Parts per million,Good,59,Ozone,0.01945
1983,California,Colusa,11,6,Parts per million,Good,63,Ozone,0.02776666666666666
1983,California,Contra Costa,13,6,Parts per million,Good,51,CO,0.81884
1983,California,Contra Costa,13,6,Parts per billion,Good,51,NO2,33.080226315789474
1983,California,Contra Costa,13,6,Parts per million,Good,60,Ozone,0.02103333333333333
1983,California,Contra Costa,13,6,Parts per billion,Good,51,SO2,0.6319370370370371
1983,California,El Dorado,17,6,Parts per million,Good,51,CO,2.2840000000000003
1983,California,El Dorado,17,6,Parts per billion,Good,51,NO2,27.7546
1983,California,El Dorado,17,6,Parts per million,Good,64,Ozone,0.031275
1983,California,Fresno,19,6,Parts per million,Good,51,CO,0.751164705882353
1983,California,Fresno,19,6,Parts per billion,Good,51,NO2,33.611
1983,California,Fresno,19,6,Parts per million,Good,64,Ozone,0.030716
1983,California,Fresno,19,6,Parts per billion,Good,51,SO2,5.6976
1983,California,Glenn,21,6,Parts per million,Good,62,Ozone,0.02593333333333333
1983,California,Imperial,25,6,Parts per million,Good,63,Ozone,0.029525
1983,California,Kern,29,6,Parts per million,Good,51,CO,1.112225
1983,California,Kern,29,6,Parts per billion,Good,51,NO2,51.688585714285715
1983,California,Kern,29,6,Parts per million,Good,63,Ozone,0.02822999999999999
1983,California,Kern,29,6,Parts per billion,Good,51,SO2,7.990771428571429
1983,California,Kings,31,6,Parts per million,Good,64,Ozone,0.032125
1983,California,Lake,33,6,Parts per million,Good,61,Ozone,0.02515
1983,California,Los Angeles,37,6,Parts per million,Good,51,CO,1.9623966101694916
1983,California,Los Angeles,37,6,Parts per billion,Good,80,NO2,80.89432033898305
1983,California,Los Angeles,37,6,Parts per million,Good,62,Ozone,0.02634833333333333
1983,California,Los Angeles,37,6,Parts per billion,Good,51,SO2,5.289661363636363
1983,California,Marin,41,6,Parts per million,Good,51,CO,1.088325
1983,California,Marin,41,6,Parts per billion,Good,51,NO2,37.8139
1983,California,Marin,41,6,Parts per million,Good,56,Ozone,0.0109
1983,California,Mendocino,45,6,Parts per million,Good,57,Ozone,0.0132
1983,California,Mono,51,6,Parts per million,Good,51,CO,0.40675
1983,California,Mono,51,6,Parts per million,Good,70,Ozone,0.04796666666666666
1983,California,Monterey,53,6,Parts per million,Good,51,CO,1.02665
1983,California,Monterey,53,6,Parts per billion,Good,51,NO2,21.701957142857143
1983,California,Monterey,53,6,Parts per million,Good,61,Ozone,0.022625
1983,California,Monterey,53,6,Parts per billion,Good,51,SO2,0.674
1983,California,Napa,55,6,Parts per million,Good,51,CO,1.026375
1983,California,Napa,55,6,Parts per billion,Good,51,NO2,29.986649999999997
1983,California,Napa,55,6,Parts per million,Good,57,Ozone,0.0146
1983,California,Orange,59,6,Parts per million,Good,51,CO,1.3894375
1983,California,Orange,59,6,Parts per billion,Good,66,NO2,68.012575
1983,California,Orange,59,6,Parts per million,Good,61,Ozone,0.02439
1983,California,Orange,59,6,Parts per billion,Good,51,SO2,4.18633125
1983,California,Placer,61,6,Parts per million,Good,68,Ozone,0.04325
1983,California,Riverside,65,6,Parts per million,Good,51,CO,1.215625
1983,California,Riverside,65,6,Parts per billion,Good,55,NO2,56.813975
1983,California,Riverside,65,6,Parts per million,Good,66,Ozone,0.0360375
1983,California,Riverside,65,6,Parts per billion,Good,51,SO2,1.186157142857143
1983,California,Sacramento,67,6,Parts per million,Good,51,CO,0.8574375
1983,California,Sacramento,67,6,Parts per billion,Good,51,NO2,30.16685
1983,California,Sacramento,67,6,Parts per million,Good,60,Ozone,0.021965
1983,California,Sacramento,67,6,Parts per billion,Good,51,SO2,0.5549999999999999
1983,California,San Benito,69,6,Parts per billion,Good,51,NO2,19.3526
1983,California,San Benito,69,6,Parts per million,Good,62,Ozone,0.0272
1983,California,San Bernardino,71,6,Parts per million,Good,51,CO,0.94271
1983,California,San Bernardino,71,6,Parts per billion,Good,51,NO2,51.9079625
1983,California,San Bernardino,71,6,Parts per million,Good,67,Ozone,0.03851388888888889
1983,California,San Bernardino,71,6,Parts per billion,Good,51,SO2,1.40935
1983,California,San Diego,73,6,Parts per million,Good,51,CO,1.1994833333333337
1983,California,San Diego,73,6,Parts per billion,Good,51,NO2,45.57040416666667
1983,California,San Diego,73,6,Parts per million,Good,65,Ozone,0.0328375
1983,California,San Diego,73,6,Parts per billion,Good,51,SO2,2.41255
1983,California,San Francisco,75,6,Parts per million,Good,51,CO,1.8660125
1983,California,San Francisco,75,6,Parts per billion,Good,51,NO2,45.224175
1983,California,San Francisco,75,6,Parts per million,Good,57,Ozone,0.014425
1983,California,San Francisco,75,6,Parts per billion,Good,51,SO2,1.90075
1983,California,San Joaquin,77,6,Parts per million,Good,51,CO,0.69864
1983,California,San Joaquin,77,6,Parts per billion,Good,51,NO2,37.383475
1983,California,San Joaquin,77,6,Parts per million,Good,60,Ozone,0.02175
1983,California,San Joaquin,77,6,Parts per billion,Good,51,SO2,3.1616
1983,California,San Luis Obispo,79,6,Parts per million,Good,51,CO,0.344
1983,California,San Luis Obispo,79,6,Parts per billion,Good,51,NO2,22.512441666666668
1983,California,San Luis Obispo,79,6,Parts per million,Good,61,Ozone,0.023175
1983,California,San Luis Obispo,79,6,Parts per billion,Good,51,SO2,0.8723916666666667
1983,California,San Mateo,81,6,Parts per million,Good,51,CO,1.33715
1983,California,San Mateo,81,6,Parts per billion,Good,51,NO2,27.0301
1983,California,San Mateo,81,6,Parts per million,Good,58,Ozone,0.016125
1983,California,Santa Barbara,83,6,Parts per million,Good,51,CO,1.307811111111111
1983,California,Santa Barbara,83,6,Parts per billion,Good,51,NO2,26.77027142857143
1983,California,Santa Barbara,83,6,Parts per million,Good,61,Ozone,0.0236047619047619
1983,California,Santa Barbara,83,6,Parts per billion,Good,51,SO2,0.8338206896551724
1983,California,Santa Clara,85,6,Parts per million,Good,51,CO,1.2932416666666666
1983,California,Santa Clara,85,6,Parts per million,Good,59,Ozone,0.01908235294117647
1983,California,Santa Cruz,87,6,Parts per million,Good,61,Ozone,0.0233
1983,California,Shasta,89,6,Parts per million,Good,66,Ozone,0.0368
1983,California,Siskiyou,93,6,Parts per million,Good,60,Ozone,0.02064999999999999
1983,California,Solano,95,6,Parts per million,Good,51,CO,1.203675
1983,California,Solano,95,6,Parts per billion,Good,51,NO2,31.731375
1983,California,Solano,95,6,Parts per million,Good,57,Ozone,0.01444545454545454
1983,California,Solano,95,6,Parts per billion,Good,51,SO2,0.26994999999999997
1983,California,Sonoma,97,6,Parts per million,Good,51,CO,0.96405
1983,California,Sonoma,97,6,Parts per billion,Good,51,NO2,30.84395
1983,California,Sonoma,97,6,Parts per million,Good,58,Ozone,0.01674285714285714
1983,California,Stanislaus,99,6,Parts per million,Good,51,CO,0.68485
1983,California,Stanislaus,99,6,Parts per billion,Good,51,NO2,39.772225
1983,California,Stanislaus,99,6,Parts per million,Good,61,Ozone,0.0239
1983,California,Stanislaus,99,6,Parts per billion,Good,51,SO2,2.0748
1983,California,Sutter,101,6,Parts per million,Good,63,Ozone,0.02911666666666666
1983,California,Tulare,107,6,Parts per million,Good,51,CO,0.63915
1983,California,Tulare,107,6,Parts per billion,Good,51,NO2,40.890075
1983,California,Tulare,107,6,Parts per million,Good,65,Ozone,0.0353
1983,California,Tulare,107,6,Parts per billion,Good,51,SO2,0.67255
1983,California,Ventura,111,6,Parts per million,Good,51,CO,1.30722
1983,California,Ventura,111,6,Parts per billion,Good,51,NO2,34.862227272727274
1983,California,Ventura,111,6,Parts per million,Good,63,Ozone,0.0301375
1983,California,Ventura,111,6,Parts per billion,Good,51,SO2,1.56555
1983,California,Yolo,113,6,Parts per million,Good,51,CO,0.228775
1983,California,Yolo,113,6,Parts per million,Good,60,Ozone,0.022175
1984,California,Alameda,1,6,Parts per million,Good,51,CO,1.0988083333333334
1984,California,Alameda,1,6,Parts per billion,Good,51,NO2,39.9019875
1984,California,Alameda,1,6,Parts per million,Good,58,Ozone,0.01574705882352941
1984,California,Butte,7,6,Parts per million,Good,51,CO,1.02415
1984,California,Butte,7,6,Parts per billion,Good,51,NO2,31.219725
1984,California,Butte,7,6,Parts per million,Good,61,Ozone,0.0231
1984,California,Colusa,11,6,Parts per million,Good,64,Ozone,0.03248333333333333
1984,California,Contra Costa,13,6,Parts per million,Good,51,CO,0.95984
1984,California,Contra Costa,13,6,Parts per billion,Good,51,NO2,34.46792105263158
1984,California,Contra Costa,13,6,Parts per million,Good,59,Ozone,0.01836666666666666
1984,California,Contra Costa,13,6,Parts per billion,Good,51,SO2,0.9687592592592592
1984,California,El Dorado,17,6,Parts per million,Good,51,CO,2.049425
1984,California,El Dorado,17,6,Parts per billion,Good,51,NO2,29.4664
1984,California,El Dorado,17,6,Parts per million,Good,64,Ozone,0.0322
1984,California,Fresno,19,6,Parts per million,Good,51,CO,0.829825
1984,California,Fresno,19,6,Parts per billion,Good,51,NO2,46.99335
1984,California,Fresno,19,6,Parts per million,Good,64,Ozone,0.03216470588235294
1984,California,Fresno,19,6,Parts per billion,Good,51,SO2,2.6825
1984,California,Glenn,21,6,Parts per million,Good,62,Ozone,0.02619999999999999
1984,California,Imperial,25,6,Parts per million,Good,58,Ozone,0.0156
1984,California,Kern,29,6,Parts per million,Good,51,CO,0.992725
1984,California,Kern,29,6,Parts per billion,Good,51,NO2,50.2891125
1984,California,Kern,29,6,Parts per million,Good,63,Ozone,0.02950833333333333
1984,California,Kern,29,6,Parts per billion,Good,51,SO2,5.87595
1984,California,Kings,31,6,Parts per million,Good,64,Ozone,0.030575
1984,California,Lake,33,6,Parts per million,Good,62,Ozone,0.02575
1984,California,Los Angeles,37,6,Parts per million,Good,51,CO,2.0297982142857145
1984,California,Los Angeles,37,6,Parts per billion,Good,78,NO2,79.22751964285715
1984,California,Los Angeles,37,6,Parts per million,Good,62,Ozone,0.02648032786885246
1984,California,Los Angeles,37,6,Parts per billion,Good,51,SO2,5.802947916666667
1984,California,Marin,41,6,Parts per million,Good,51,CO,1.34695
1984,California,Marin,41,6,Parts per billion,Good,51,NO2,38.448899999999995
1984,California,Marin,41,6,Parts per million,Good,59,Ozone,0.01935
1984,California,Mendocino,45,6,Parts per million,Good,58,Ozone,0.01655
1984,California,Mono,51,6,Parts per million,Good,51,CO,0.4560666666666667
1984,California,Mono,51,6,Parts per million,Good,67,Ozone,0.03863333333333333
1984,California,Monterey,53,6,Parts per million,Good,51,CO,1.058075
1984,California,Monterey,53,6,Parts per billion,Good,51,NO2,26.9857
1984,California,Monterey,53,6,Parts per million,Good,61,Ozone,0.02309
1984,California,Monterey,53,6,Parts per billion,Good,51,SO2,0.019275
1984,California,Napa,55,6,Parts per million,Good,51,CO,1.0274
1984,California,Napa,55,6,Parts per billion,Good,51,NO2,32.24785
1984,California,Napa,55,6,Parts per million,Good,57,Ozone,0.015425
1984,California,Orange,59,6,Parts per million,Good,51,CO,1.51735625
